,demand_0,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,setup_0,setup_1,setup_2,setup_3,setup_4,setup_5,setup_6,setup_7,setup_8,setup_9
2645,3.0,9.0,8.0,7.0,7.0,2.0,8.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2646,6.0,8.0,5.0,2.0,8.0,3.0,6.0,1.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2647,1.0,3.0,3.0,6.0,9.0,8.0,8.0,2.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2648,5.0,4.0,4.0,9.0,7.0,8.0,4.0,6.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2649,4.0,5.0,2.0,8.0,5.0,2.0,8.0,6.0,7.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2650,8.0,2.0,5.0,2.0,2.0,4.0,7.0,9.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2651,8.0,9.0,6.0,7.0,8.0,3.0,9.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2652,8.0,4.0,6.0,3.0,2.0,8.0,4.0,6.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2653,2.0,1.0,7.0,1.0,1.0,6.0,7.0,8.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2654,5.0,9.0,6.0,9.0,2.0,7.0,6.0,8.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2655,1.0,5.0,8.0,3.0,8.0,4.0,2.0,7.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2656,1.0,8.0,3.0,1.0,7.0,3.0,3.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2657,3.0,1.0,1.0,7.0,9.0,6.0,2.0,6.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2658,4.0,4.0,3.0,5.0,4.0,4.0,3.0,8.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2659,9.0,9.0,9.0,9.0,9.0,7.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2660,1.0,2.0,4.0,6.0,3.0,3.0,9.0,3.0,5.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2661,5.0,5.0,1.0,2.0,8.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2662,2.0,6.0,9.0,9.0,8.0,8.0,6.0,3.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2663,9.0,3.0,2.0,3.0,9.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2664,8.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2665,8.0,1.0,6.0,2.0,8.0,2.0,2.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2666,5.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2667,6.0,7.0,8.0,3.0,1.0,7.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2668,3.0,5.0,9.0,3.0,9.0,6.0,9.0,7.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2669,1.0,2.0,3.0,2.0,7.0,9.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2670,3.0,8.0,9.0,5.0,7.0,2.0,8.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2671,7.0,4.0,3.0,4.0,9.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2672,5.0,4.0,1.0,8.0,6.0,9.0,4.0,8.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2673,7.0,6.0,2.0,9.0,4.0,5.0,2.0,7.0,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2674,5.0,2.0,1.0,2.0,8.0,7.0,6.0,8.0,4.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2675,8.0,7.0,8.0,6.0,4.0,7.0,4.0,4.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2676,2.0,6.0,6.0,7.0,6.0,8.0,6.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2677,6.0,1.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2678,6.0,2.0,3.0,2.0,6.0,3.0,1.0,7.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2679,1.0,7.0,6.0,3.0,4.0,5.0,8.0,9.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2680,6.0,3.0,7.0,5.0,1.0,3.0,9.0,4.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2681,6.0,3.0,3.0,7.0,4.0,6.0,7.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2682,1.0,5.0,4.0,4.0,1.0,6.0,1.0,9.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2683,6.0,8.0,4.0,1.0,9.0,3.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2684,2.0,1.0,9.0,2.0,1.0,6.0,2.0,5.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2685,8.0,6.0,6.0,2.0,1.0,2.0,7.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2686,2.0,7.0,2.0,9.0,4.0,3.0,7.0,1.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2687,2.0,8.0,1.0,9.0,7.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2688,9.0,5.0,2.0,9.0,1.0,8.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2689,2.0,1.0,3.0,5.0,1.0,3.0,6.0,8.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2690,7.0,6.0,3.0,6.0,4.0,9.0,9.0,3.0,9.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2691,4.0,4.0,7.0,2.0,1.0,7.0,1.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2692,4.0,7.0,6.0,3.0,8.0,3.0,1.0,6.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2693,1.0,4.0,8.0,2.0,6.0,5.0,5.0,9.0,8.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2694,2.0,5.0,1.0,3.0,2.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2695,1.0,2.0,4.0,2.0,1.0,7.0,5.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2696,6.0,3.0,2.0,4.0,1.0,5.0,8.0,5.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2697,3.0,4.0,7.0,9.0,3.0,1.0,5.0,8.0,9.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2698,2.0,4.0,5.0,5.0,6.0,6.0,1.0,4.0,3.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2699,5.0,8.0,9.0,7.0,7.0,9.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2700,3.0,1.0,5.0,8.0,9.0,1.0,1.0,8.0,5.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2701,3.0,2.0,4.0,5.0,1.0,1.0,2.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2702,8.0,9.0,7.0,5.0,8.0,3.0,6.0,9.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2703,6.0,1.0,9.0,4.0,4.0,5.0,6.0,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2704,8.0,6.0,7.0,6.0,7.0,3.0,9.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2705,3.0,7.0,2.0,9.0,7.0,7.0,8.0,7.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2706,1.0,8.0,9.0,4.0,8.0,8.0,2.0,4.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2707,9.0,2.0,8.0,3.0,6.0,1.0,7.0,4.0,2.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2708,4.0,4.0,6.0,9.0,2.0,1.0,9.0,7.0,7.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2709,4.0,8.0,1.0,1.0,2.0,7.0,2.0,7.0,1.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2710,6.0,6.0,2.0,1.0,2.0,4.0,9.0,7.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2711,8.0,1.0,3.0,9.0,3.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2712,2.0,6.0,1.0,1.0,8.0,6.0,5.0,6.0,6.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2713,6.0,6.0,3.0,1.0,7.0,8.0,2.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2714,6.0,6.0,8.0,7.0,1.0,9.0,7.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2715,4.0,3.0,8.0,9.0,6.0,7.0,6.0,5.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2716,1.0,3.0,2.0,7.0,8.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2717,8.0,9.0,1.0,8.0,8.0,8.0,5.0,8.0,6.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2718,2.0,4.0,7.0,3.0,7.0,8.0,3.0,2.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2719,2.0,3.0,4.0,7.0,5.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2720,5.0,8.0,6.0,8.0,5.0,7.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2721,5.0,8.0,7.0,1.0,9.0,7.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2722,7.0,8.0,3.0,6.0,7.0,3.0,3.0,9.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2723,6.0,8.0,3.0,2.0,2.0,6.0,2.0,9.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2724,3.0,7.0,9.0,3.0,8.0,4.0,4.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2725,7.0,4.0,5.0,9.0,9.0,6.0,6.0,2.0,6.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2726,6.0,2.0,8.0,3.0,8.0,5.0,1.0,2.0,5.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2727,7.0,9.0,1.0,9.0,1.0,2.0,1.0,6.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2728,3.0,2.0,1.0,3.0,7.0,1.0,3.0,7.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2729,4.0,5.0,3.0,3.0,4.0,2.0,9.0,6.0,5.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2730,2.0,8.0,5.0,9.0,5.0,2.0,8.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2731,2.0,4.0,1.0,7.0,6.0,3.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2732,5.0,5.0,9.0,8.0,5.0,1.0,4.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2733,2.0,1.0,7.0,7.0,1.0,2.0,9.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2734,7.0,1.0,8.0,6.0,8.0,2.0,9.0,9.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2735,2.0,1.0,4.0,5.0,2.0,1.0,5.0,6.0,4.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2736,5.0,9.0,9.0,7.0,7.0,7.0,8.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2737,4.0,4.0,9.0,3.0,7.0,6.0,7.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2738,8.0,7.0,2.0,8.0,7.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2739,8.0,6.0,8.0,1.0,7.0,3.0,2.0,8.0,6.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2740,4.0,9.0,6.0,8.0,1.0,6.0,3.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2741,9.0,2.0,2.0,5.0,3.0,3.0,6.0,8.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2742,4.0,5.0,1.0,8.0,3.0,6.0,3.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2743,9.0,5.0,9.0,2.0,4.0,7.0,6.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2744,2.0,4.0,2.0,4.0,5.0,8.0,9.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2745,7.0,1.0,1.0,3.0,5.0,8.0,2.0,9.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2746,7.0,2.0,5.0,9.0,2.0,1.0,4.0,8.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2747,5.0,2.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2748,9.0,7.0,7.0,5.0,3.0,6.0,3.0,6.0,8.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2749,8.0,3.0,7.0,4.0,3.0,6.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2750,1.0,5.0,1.0,7.0,5.0,8.0,8.0,4.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2751,2.0,7.0,1.0,1.0,7.0,4.0,9.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2752,5.0,7.0,2.0,7.0,5.0,1.0,3.0,8.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2753,4.0,7.0,1.0,3.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2754,1.0,6.0,4.0,9.0,9.0,7.0,5.0,1.0,2.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2755,6.0,5.0,4.0,5.0,9.0,9.0,7.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2756,4.0,3.0,1.0,7.0,4.0,9.0,4.0,2.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2757,5.0,9.0,3.0,9.0,7.0,8.0,9.0,7.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2758,9.0,7.0,2.0,9.0,5.0,4.0,7.0,7.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2759,9.0,3.0,9.0,2.0,4.0,7.0,8.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2760,3.0,6.0,7.0,7.0,5.0,5.0,9.0,2.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2761,7.0,3.0,4.0,8.0,3.0,4.0,5.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2762,9.0,3.0,5.0,2.0,3.0,8.0,3.0,9.0,9.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2763,2.0,2.0,3.0,5.0,9.0,3.0,6.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2764,4.0,5.0,2.0,7.0,4.0,9.0,2.0,5.0,9.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2765,3.0,2.0,8.0,5.0,6.0,3.0,5.0,9.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2766,1.0,8.0,5.0,8.0,8.0,1.0,2.0,5.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2767,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2768,7.0,9.0,2.0,7.0,1.0,6.0,5.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2769,5.0,6.0,4.0,9.0,5.0,6.0,2.0,6.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2770,6.0,7.0,9.0,6.0,2.0,3.0,8.0,3.0,5.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2771,8.0,5.0,5.0,6.0,7.0,7.0,9.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2772,2.0,9.0,8.0,7.0,2.0,7.0,5.0,4.0,7.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2773,5.0,4.0,7.0,7.0,6.0,2.0,3.0,9.0,5.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2774,2.0,9.0,7.0,4.0,3.0,4.0,7.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2775,2.0,8.0,8.0,1.0,5.0,9.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2776,2.0,9.0,6.0,5.0,1.0,8.0,5.0,6.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2777,8.0,4.0,6.0,2.0,7.0,2.0,8.0,2.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2778,9.0,8.0,6.0,6.0,4.0,7.0,7.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2779,6.0,8.0,1.0,7.0,6.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2780,7.0,4.0,6.0,5.0,4.0,1.0,8.0,8.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2781,6.0,6.0,3.0,4.0,5.0,2.0,6.0,1.0,3.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2782,8.0,2.0,3.0,3.0,1.0,2.0,9.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2783,2.0,7.0,9.0,4.0,4.0,9.0,7.0,4.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2784,7.0,8.0,4.0,9.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2785,6.0,9.0,4.0,7.0,9.0,9.0,8.0,8.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2786,7.0,9.0,5.0,2.0,9.0,9.0,2.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
2787,9.0,2.0,2.0,7.0,4.0,2.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2788,2.0,8.0,3.0,1.0,9.0,4.0,6.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2789,6.0,8.0,4.0,4.0,1.0,6.0,1.0,4.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2790,6.0,2.0,8.0,4.0,4.0,4.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2791,9.0,6.0,2.0,4.0,1.0,6.0,9.0,5.0,2.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2792,7.0,1.0,2.0,7.0,1.0,8.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2793,4.0,8.0,8.0,2.0,9.0,4.0,9.0,8.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2794,4.0,9.0,3.0,2.0,8.0,3.0,8.0,7.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2795,2.0,5.0,5.0,2.0,6.0,2.0,3.0,9.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2796,4.0,2.0,3.0,7.0,3.0,4.0,5.0,7.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2797,9.0,2.0,4.0,7.0,6.0,1.0,1.0,5.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2798,9.0,2.0,3.0,1.0,4.0,8.0,7.0,4.0,9.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2799,1.0,8.0,4.0,5.0,5.0,7.0,1.0,6.0,5.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2800,5.0,4.0,9.0,7.0,6.0,7.0,5.0,9.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2801,8.0,1.0,3.0,4.0,6.0,2.0,6.0,9.0,7.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2802,8.0,3.0,4.0,5.0,7.0,8.0,6.0,5.0,3.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2803,4.0,4.0,9.0,5.0,6.0,6.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2804,1.0,8.0,1.0,1.0,6.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2805,3.0,1.0,4.0,6.0,6.0,6.0,2.0,7.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2806,2.0,2.0,9.0,7.0,3.0,2.0,3.0,3.0,5.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2807,5.0,8.0,2.0,1.0,1.0,5.0,9.0,7.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2808,6.0,5.0,3.0,7.0,5.0,8.0,2.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2809,4.0,5.0,6.0,7.0,1.0,2.0,7.0,9.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2810,9.0,8.0,5.0,3.0,4.0,1.0,1.0,9.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2811,9.0,4.0,7.0,1.0,6.0,2.0,2.0,9.0,3.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
